TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:27:20,12452.22,152.9329,-2342.604,8.362914,310.3972,359.4486,12451.96,152.4622,-2342.483,6.036105,314.3532,93.39111,12452.07,152.468,-2342.38,3.41938,305.744,270.5004
02/20/2020 11:27:20,12452.22,152.933,-2342.604,8.395841,310.4081,359.4488,12451.96,152.4622,-2342.483,6.077236,314.3456,93.45827,12452.07,152.468,-2342.38,3.419537,305.7746,270.4336
02/20/2020 11:27:20,12452.22,152.9331,-2342.604,8.38494,310.4109,359.4526,12451.96,152.4622,-2342.483,6.169732,314.3248,93.6048,12452.07,152.468,-2342.38,3.427334,305.8098,270.3193
02/20/2020 11:27:20,12452.22,152.933,-2342.604,8.362549,310.4266,359.4505,12451.96,152.4621,-2342.483,6.287936,314.3116,93.79987,12452.07,152.4679,-2342.38,3.437788,305.8271,270.2338
02/20/2020 11:27:20,12452.22,152.933,-2342.604,8.334907,310.4436,359.4109,12451.96,152.462,-2342.483,6.33205,314.3229,94.01814,12452.07,152.4678,-2342.38,3.461964,305.8189,270.1952
02/20/2020 11:27:20,12452.22,152.933,-2342.604,8.313441,310.4795,359.3743,12451.96,152.462,-2342.483,6.282896,314.3473,94.03879,12452.07,152.4678,-2342.38,3.469274,305.7988,270.1989
02/20/2020 11:27:20,12452.22,152.9329,-2342.604,8.323153,310.5165,359.3676,12451.96,152.4619,-2342.483,6.341243,314.3355,94.06834,12452.07,152.4678,-2342.38,3.472866,305.787,270.2045
02/20/2020 11:27:20,12452.22,152.9329,-2342.604,8.348285,310.5371,359.3775,12451.96,152.4618,-2342.483,6.415682,314.2991,94.09103,12452.07,152.4678,-2342.38,3.469544,305.7702,270.2323
02/20/2020 11:27:20,12452.22,152.933,-2342.604,8.392,310.5591,359.3826,12451.96,152.4616,-2342.483,6.525238,314.2312,94.08268,12452.07,152.4678,-2342.381,3.452439,305.7405,270.3257
02/20/2020 11:27:20,12452.22,152.933,-2342.604,8.40347,310.5601,359.3731,12451.96,152.4617,-2342.483,6.532294,314.2239,94.05042,12452.07,152.4679,-2342.381,3.440916,305.7192,270.3954
02/20/2020 11:27:20,12452.22,152.933,-2342.603,8.403269,310.5509,359.3583,12451.96,152.4616,-2342.483,6.571049,314.2147,94.00155,12452.07,152.4679,-2342.381,3.428104,305.7013,270.4544
02/20/2020 11:27:20,12452.22,152.9329,-2342.603,8.392534,310.5575,359.3331,12451.96,152.4615,-2342.483,6.586227,314.2288,93.87257,12452.07,152.4679,-2342.381,3.412077,305.7047,270.4826
02/20/2020 11:27:20,12452.22,152.9329,-2342.603,8.374264,310.5506,359.3022,12451.96,152.4615,-2342.483,6.573469,314.2554,93.7303,12452.07,152.4679,-2342.381,3.411077,305.7108,270.4821
02/20/2020 11:27:20,12452.22,152.9328,-2342.603,8.384242,310.5536,359.2703,12451.96,152.4615,-2342.483,6.530966,314.2827,93.61992,12452.07,152.4679,-2342.381,3.413605,305.7116,270.4719
02/20/2020 11:27:20,12452.22,152.9328,-2342.603,8.390334,310.5711,359.2288,12451.96,152.4615,-2342.483,6.512509,314.3112,93.52492,12452.07,152.468,-2342.381,3.429749,305.7177,270.4244
02/20/2020 11:27:20,12452.22,152.9327,-2342.603,8.421309,310.5762,359.1885,12451.96,152.4615,-2342.483,6.543217,314.332,93.43104,12452.07,152.468,-2342.381,3.461699,305.7353,270.3616
02/20/2020 11:27:20,12452.22,152.9327,-2342.603,8.462013,310.6058,359.1521,12451.96,152.4614,-2342.483,6.594517,314.3152,93.28739,12452.07,152.468,-2342.381,3.499548,305.7526,270.2662
02/20/2020 11:27:20,12452.22,152.9327,-2342.603,8.512031,310.63,359.1197,12451.96,152.4614,-2342.483,6.617407,314.2788,93.25523,12452.07,152.4681,-2342.38,3.505707,305.757,270.2199
02/20/2020 11:27:20,12452.22,152.9327,-2342.603,8.551026,310.6691,359.0891,12451.96,152.4615,-2342.483,6.605485,314.2792,93.28973,12452.07,152.4681,-2342.38,3.509106,305.7537,270.2003
02/20/2020 11:27:20,12452.22,152.9327,-2342.603,8.573597,310.7079,359.0734,12451.96,152.4615,-2342.483,6.599272,314.2873,93.29077,12452.07,152.4682,-2342.38,3.504816,305.7415,270.2116
02/20/2020 11:27:20,12452.22,152.9326,-2342.602,8.591869,310.7526,359.0759,12451.96,152.4615,-2342.483,6.599505,314.3077,93.26766,12452.07,152.4682,-2342.38,3.500742,305.7404,270.2312
02/20/2020 11:27:20,12452.22,152.9326,-2342.602,8.615452,310.791,359.0751,12451.96,152.4615,-2342.483,6.604534,314.3245,93.24429,12452.07,152.4682,-2342.381,3.483531,305.7333,270.2899
02/20/2020 11:27:20,12452.22,152.9325,-2342.602,8.651258,310.8223,359.0824,12451.96,152.4615,-2342.483,6.611464,314.327,93.2122,12452.07,152.4682,-2342.381,3.463957,305.7064,270.3555
02/20/2020 11:27:20,12452.22,152.9326,-2342.602,8.677952,310.8345,359.0837,12451.96,152.4615,-2342.483,6.617661,314.3215,93.1645,12452.07,152.4682,-2342.381,3.441749,305.6894,270.4374
02/20/2020 11:27:20,12452.22,152.9326,-2342.602,8.699997,310.8328,359.0943,12451.96,152.4615,-2342.483,6.616728,314.3147,93.12892,12452.07,152.4683,-2342.381,3.427627,305.6884,270.5096
02/20/2020 11:27:20,12452.22,152.9325,-2342.602,8.726567,310.812,359.1024,12451.96,152.4615,-2342.483,6.617472,314.3134,93.09788,12452.07,152.4683,-2342.381,3.426727,305.6978,270.5085
02/20/2020 11:27:20,12452.22,152.9325,-2342.602,8.748995,310.7965,359.1013,12451.96,152.4615,-2342.482,6.614221,314.3077,93.05005,12452.07,152.4683,-2342.381,3.427589,305.7032,270.5168
02/20/2020 11:27:20,12452.22,152.9325,-2342.602,8.777871,310.7688,359.0993,12451.96,152.4615,-2342.482,6.60039,314.3039,92.99834,12452.07,152.4683,-2342.381,3.427748,305.7133,270.5156
02/20/2020 11:27:20,12452.22,152.9326,-2342.602,8.804976,310.7447,359.0906,12451.96,152.4615,-2342.482,6.580797,314.2921,92.93919,12452.07,152.4683,-2342.381,3.440615,305.7466,270.4459
02/20/2020 11:27:20,12452.22,152.9325,-2342.602,8.832634,310.7339,359.0905,12451.96,152.4615,-2342.482,6.555145,314.2744,92.89394,12452.07,152.4683,-2342.381,3.458418,305.7524,270.3712
02/20/2020 11:27:20,12452.22,152.9325,-2342.603,8.899707,310.7131,359.1163,12451.96,152.4616,-2342.482,6.48028,314.2778,92.80268,12452.07,152.4683,-2342.381,3.468256,305.7646,270.3383
02/20/2020 11:27:20,12452.22,152.9324,-2342.603,9.00184,310.6972,359.1516,12451.96,152.4618,-2342.482,6.313095,314.2556,92.57886,12452.07,152.4683,-2342.38,3.473682,305.7697,270.3121
02/20/2020 11:27:20,12452.22,152.9326,-2342.603,9.107518,310.6932,359.1214,12451.96,152.4621,-2342.482,6.152694,314.2054,92.28764,12452.07,152.4683,-2342.38,3.478837,305.7685,270.2961
02/20/2020 11:27:20,12452.22,152.933,-2342.603,9.151042,310.7188,359.0946,12451.96,152.4622,-2342.482,6.110818,314.1649,92.17465,12452.07,152.4684,-2342.38,3.48155,305.768,270.2932
02/20/2020 11:27:20,12452.22,152.9334,-2342.603,9.100273,310.7457,359.1209,12451.96,152.4621,-2342.482,6.115985,314.2639,92.09134,12452.07,152.4683,-2342.381,3.485375,305.7689,270.303
