TimeStamp,head_x,head_y,head_z,head_pitch,head_yaw,head_roll,left_c_x,left_c_y,left_c_z,left_c_pitch,left_c_yaw,left_c_roll,right_c_x,right_c_y,right_c_z,right_c_pitch,right_c_yaw,right_c_roll
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.010644,275.6073,0.7079273,12451.93,152.4704,-2342.796,2.174525,282.2143,89.2551,12451.94,152.4533,-2342.562,353.6325,271.5638,279.9776
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.026054,275.6141,0.6866161,12451.93,152.4704,-2342.796,2.164741,282.216,89.24204,12451.94,152.4533,-2342.562,353.6317,271.563,279.9774
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.04131,275.6125,0.6866264,12451.93,152.4705,-2342.796,2.155006,282.224,89.24145,12451.94,152.4533,-2342.562,353.6315,271.5626,279.9768
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.039737,275.5968,0.6787263,12451.93,152.4705,-2342.796,2.147055,282.2348,89.24612,12451.94,152.4533,-2342.562,353.6315,271.5642,279.9772
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.040566,275.5848,0.6828272,12451.93,152.4705,-2342.796,2.147973,282.2479,89.24506,12451.94,152.4532,-2342.562,353.6318,271.5634,279.9772
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.03336,275.5852,0.681782,12451.93,152.4704,-2342.796,2.145692,282.275,89.24358,12451.94,152.4532,-2342.562,353.6319,271.5635,279.9764
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.03055,275.5895,0.6739795,12451.93,152.4704,-2342.796,2.139867,282.2867,89.23245,12451.94,152.4532,-2342.562,353.6319,271.5635,279.9773
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.030612,275.5839,0.6557732,12451.93,152.4705,-2342.796,2.123099,282.2978,89.21532,12451.94,152.4532,-2342.562,353.6319,271.5635,279.9777
02/20/2020 11:16:10,12452.19,152.9506,-2342.708,6.02714,275.6001,0.6535522,12451.93,152.4705,-2342.796,2.104708,282.3011,89.19897,12451.94,152.4532,-2342.562,353.6317,271.5634,279.9779
02/20/2020 11:16:10,12452.19,152.9505,-2342.708,6.024209,275.6016,0.6561679,12451.93,152.4705,-2342.796,2.094772,282.3003,89.19482,12451.94,152.4532,-2342.562,353.6317,271.563,279.9779
